id,lat,lng,comment,vote
237948,34.02798,-118.376698,In a public park that is at the head of the Balona Creek bike path. Would encourage people to use the existing bike path all the way to the ocean!,I like this location
237950,34.065885,-118.21568,,I like this location
237951,34.062081,-118.35979,,I like this location
237972,34.06617,-118.217998,,I like this location
238039,34.058988,-118.251257,"211 N Figueroa St., Los Angeles is now a city's building. There are many new employees moved to the building, however, due to lack of parking spaces or expensive parking, I suggest that more bikes can be provided and set a station to help LADWP employees ride between the headquarters and the building.",I like this location
238044,34.061975,-118.291383,,I like this location
238047,34.065708,-118.217397,,I like this location
238048,34.05977,-118.291683,On the 7th street bike lane.,I like this location
238055,34.076621,-118.292027,"For better or for worse, my neighborhood - the one surrounding the Vermont/Beverly Red Line station - is a pretty extensively paved one.  

Already a dense transit-oriented neighborhood, that density is set to increase dramatically, with the construction of several new transit-oriented housing developments in the area. 

The rate of rate of car ownership amongst households along Vermont Avenue is exceptionally low by LA standards, with as many 62% of Vermont Corridor households reportedly owning no car, a positive convergence of the areas several excellent transit options and severe lack of available parking.

Thusly, being located in a heavily populated and widely paved area, the Vermont/Beverly Metro Rail station would be serve as an excellent location for the placement of a new Metro Bike share station.

- Alex",I like this location
238058,34.065199,-118.218908,"Please put a station here near the Brewery, there are so many residents that would use this feature! Thanks",I like this location
238059,34.064952,-118.216714,,I like this location
238060,34.066632,-118.218813,PLEASE!!,I like this location
238061,34.065199,-118.218908,We need this!,I like this location
238062,34.065199,-118.218908,YES,I like this location
238063,34.056073,-118.236022,ESSENTIAL TO HAVE AT UNION STATION!,I like this location
238064,34.065708,-118.217397,,I like this location
238065,34.065708,-118.217397,HERE!!,I like this location
238070,34.083979,-118.28177,The Brewery on Main and Moulton please.,I like this location
238071,34.065057,-118.217605,,I like this location
238076,34.065814,-118.214307,,I like this location
238095,34.070756,-118.261299,,I like this location
238174,34.064961,-118.172722,,I like this location
238175,34.070862,-118.169031,,I like this location
238176,34.06361,-118.171349,,I like this location
238177,34.074488,-118.16534,,I like this location
238178,34.067094,-118.177314,,I like this location
238179,34.077403,-118.152337,,I like this location
238180,34.081491,-118.152122,,I like this location
238181,34.095174,-118.152337,,I like this location
238182,34.092651,-118.162122,,I like this location
238183,34.090376,-118.165383,,I like this location
238184,34.089452,-118.169889,,I like this location
238185,34.086005,-118.179374,,I like this location
238186,34.063894,-118.217826,I would use it daily!!,I like this location
238332,34.063894,-118.217826,,I like this location
238364,34.046259,-118.417125,,I like this location
238448,33.998063,-118.444118,Encourage students to take bike share to or from school by having a hub on campus,I like this location
238451,34.05977,-118.461885,"Many residents on VA campus, bike share would be nice to have across the campus to help provide access. Increasing numbers of residents with new master plan",I like this location
238482,34.101926,-118.346143,,I like this location
238483,34.1058,-118.325243,,I like this location
238484,34.119124,-118.300352,,I like this location
238507,34.119763,-117.956944,Earth Day Event,I like this location
238508,34.061512,-117.931623,Earth Day Event,I like this location
238509,34.086787,-117.963681,Earth Day Event,I like this location
238510,34.071289,-117.996683,Earth Day Event. De Anza Elementary School.,I like this location
238511,34.075981,-117.979431,Earth Day Event. Sierra Vista High School,I like this location
238513,34.089026,-117.974753,Earth Day Event. Bursch Elementary School.,I like this location
238514,34.087426,-117.965398,Earth Day Event. Baldwin Park Library.,I like this location
238515,34.089843,-117.964454,Earth Day Event. Baldwin Park Post Office.,I like this location
238521,34.087284,-117.965269,Earth Day Event. Baldwin Park Library. ,I like this location
238522,34.072782,-117.957587,Earth Day Event. Baldwin Park Home Depot.,I like this location
238581,34.087604,-118.21259,Gold Line Station!,I like this location
238594,34.040427,-118.443131,,I like this location
238635,33.981054,-118.405709,"Density of employment, destination for residents. Super bike-friendly community",I like this location
238676,34.11582,-117.829185,Earth Day Event,I like this location
238677,34.116424,-117.836008,Earth Day Event,I like this location
238678,34.118484,-117.836394,Earth Day Event,I like this location
238679,34.116495,-117.836781,Earth Day Event,I like this location
238680,34.114256,-117.835364,Earth Day Event,I like this location
238681,34.116175,-117.836394,Earth Day Event,I like this location
238682,34.115748,-117.8297,Earth Day Event,I like this location
238683,34.114256,-117.835965,Earth Day Event,I like this location
238685,34.113084,-117.840943,Earth Day Event,I like this location
238691,34.106688,-117.807255,Earth Day Event,I like this location
238692,34.106652,-117.811589,Earth Day Event,I like this location
238693,34.106581,-117.881413,Earth Day Event,I like this location
238694,34.10619,-117.8724,Earth Day Event,I like this location
238713,34.026308,-118.278079,"Close to USC, businesses, residential and Metro station",I like this location
238714,34.02172,-118.278251,"Metro Station.  Close to USC, Galen Center, shopping and residential. ",I like this location
238724,34.09489,-118.309236,Fountain is the only east-west street with any form of lane markings in the area.,I like this location
238725,34.094428,-118.326659,Fountain is the only east-west street with any form of lane markings in the area.,I like this location
238737,34.063894,-118.217826,,I like this location
238745,34.106688,-117.964926,Earth Day Event.,I like this location
238746,34.106759,-117.966042,Earth Day Event.,I like this location
238747,34.10619,-117.960033,Earth Day Event.,I like this location
238748,34.09162,-117.974367,Earth Day Event.,I like this location
238749,34.087995,-117.964411,Earth Day Event.,I like this location
238750,34.08867,-117.965484,Earth Day Event.,I like this location
238751,34.088635,-117.965655,Earth Day Event.,I like this location
238752,34.08899,-117.960119,Earth Day Event.,I like this location
238753,34.072107,-117.978058,Earth Day Event.,I like this location
238754,34.073031,-117.979002,Earth Day Event.,I like this location
238755,34.074168,-117.980804,Earth Day Event.,I like this location
238756,34.074666,-117.981577,Earth Day Event.,I like this location
238757,34.079358,-117.952909,Earth Day Event.,I like this location
238766,34.109992,-118.287606,,I like this location
238792,34.050953,-118.452315,Moulton Ave. just south of no. Main Street is adjacent to the Brewery arts complex. There are 300+ spaces filled with potential riders heading downtown or points north and east. ,I like this location
238793,34.063894,-118.217826,,I like this location
238825,34.054804,-117.751826,City Hall would be a good location for Bikeshare ,I like this location
238826,34.054804,-117.751826,City Hall would be a good location for Bikeshare ,I like this location
238832,34.033208,-118.154998,Earth Day Event,I like this location
238833,34.033208,-118.154998,Earth Day Event,I like this location
238834,34.056322,-118.134656,Earth Day Event,I like this location
238835,34.035413,-118.161778,Earth Day Event,I like this location
238850,33.989203,-118.322926,Next to metro stop,I like this location
238854,34.105586,-118.184223,"I walk from my home to Highland Park station often, it takes about 20 minutes. Having a bike station at this intersection could promote more people in the neighborhood to use the Metro, since it is close by but not quite close enough to walk.",I like this location
238857,34.053584,-118.429098,Prosser is already a bike route and provides access between UCLA and Westwood/Rancho Park Statoin,I like this location
238858,34.044125,-118.421202,Prosser is already a bike route - provides connection between UCLA and Westwood station,I like this location
238872,34.033564,-118.15414,Earth Day Event,I like this location
238873,34.032959,-118.153796,Earth Day Event,I like this location
238874,34.033777,-118.161392,Earth Day Event,I like this location
238875,34.034097,-118.152637,Earth Day Event,I like this location
238876,34.038898,-118.146372,Earth Day Event,I like this location
238878,34.032817,-118.15268,Earth Day Event,I like this location
238879,34.040072,-118.144526,Earth Day Event,I like this location
238880,34.054366,-118.1356,Earth Day Event,I like this location
238882,34.041032,-118.122725,Earth Day Event,I like this location
238883,34.037796,-118.117576,,I like this location
238884,34.055113,-118.112512,Earth Day Event ,I like this location
238885,34.055184,-118.114915,Earth Day Event,I like this location
238886,34.054864,-118.12573,Earth Day Event,I like this location
238887,34.049317,-118.138218,Earth Day Event,I like this location
238888,34.049317,-118.138218,Earth Day Event,I like this location
238889,34.06009,-118.131223,Earth Day Event,I like this location
238890,34.043165,-118.102427,Earth Day Event,I like this location
238961,34.094925,-117.718935,,I like this location
238962,34.056606,-117.752151,,I like this location
238964,34.099652,-117.770863,,I like this location
238965,34.096098,-117.721424,,I like this location
238967,34.087213,-117.959776,,I like this location
238968,34.100718,-117.714043,,I like this location
238969,34.100931,-117.771463,,I like this location
238970,34.100931,-117.771463,,I like this location
238971,34.094606,-117.71636,Claremont metrolink station,I like this location
238972,34.098373,-117.716188,,I like this location
238973,34.096169,-117.719622,downtown claremont,I like this location
238974,34.101855,-117.769575,Downtown La Verne,I like this location
238975,34.10747,-117.729664,Sprouts,I like this location
238977,34.094357,-117.716231,,I like this location
238978,34.094357,-117.716489,,I like this location
238979,34.099474,-117.770734,,I like this location
238980,34.094179,-117.716789,train,I like this location
238981,34.098017,-117.717819,shops in downtown,I like this location
238982,34.058633,-117.750607,Pomona transit center,I like this location
238984,34.094748,-117.715673,Claremont station,I like this location
238985,34.10022,-117.7143,Claremont clolleges,I like this location
238986,34.09752,-117.71842,Claremont Village,I like this location
238988,34.10086,-117.772408,University of la Verne,I like this location
238989,34.10086,-117.772064,ULV,I like this location
238990,34.100576,-117.772064,University,I like this location
238991,34.100576,-117.772236,,I like this location
238992,34.100576,-117.772064,,I like this location
238993,34.100434,-117.772236,,I like this location
238994,34.099012,-117.770004,,I like this location
238995,34.094108,-117.74889,North Pomona Station,I like this location
238996,34.094392,-117.749491,North Pomona station,I like this location
238997,34.094108,-117.749405,Pomona North Station,I like this location
238998,34.095316,-117.74889,Pomona station,I like this location
238999,34.107221,-117.806482,Downtown San Dimas,I like this location
239000,34.106688,-117.807255,downtown,I like this location
239001,34.107008,-117.806568,downtown San Dimas,I like this location
239002,34.106723,-117.806654,Downtown,I like this location
239003,34.109069,-117.766271,,I like this location
239004,34.101713,-118.326788,,I like this location
239005,34.060126,-118.249497,"Lots of County employees park here at Health Services, and there are hundreds of residents in the DaVinci apts, along with a bike lane on Fig. ",I like this location
239013,34.116885,-118.232589,,I like this location
239014,34.119799,-118.228941,,I like this location
239016,34.113652,-118.235378,,I like this location
239017,34.117774,-118.218126,,I like this location
239018,34.112693,-118.207998,,I like this location
239019,34.116495,-118.229971,,I like this location
239020,34.09887,-118.206496,,I like this location
239025,34.052802,-118.291211,,I like this location
239026,34.052055,-118.291297,,I like this location
239027,34.052731,-118.284473,,I like this location
239088,34.024743,-118.411374,There are restaurants and businesses here that people would like to access by bike.,I like this location
239089,34.027553,-118.413563,There are restaurants and businesses here that people would like to access by bike.,I like this location
239090,34.016313,-118.411846,There are restaurants and businesses here that people would like to access by bike.,I like this location
239091,34.025632,-118.400559,It's good to have stations embedded in the residential parts of the neighborhood. This is fairly centrally located.,I like this location
239092,34.026628,-118.408241,Two big apartment buildings in this block would make it a very popular location,I like this location
239093,34.028549,-118.409915,,I like this location
239094,34.028229,-118.408585,,I like this location
239095,34.030825,-118.416653,,I like this location
239096,34.027126,-118.399186,Great spot near a church and the center of the community,I like this location
239097,34.023036,-118.410473,,I like this location
239098,34.026557,-118.404379,,I like this location
239099,34.024067,-118.403521,,I like this location
239100,34.022965,-118.405538,,I like this location
239101,34.022004,-118.416181,,I like this location
239102,34.021293,-118.408713,,I like this location
239103,34.022965,-118.400431,,I like this location
239104,34.025241,-118.396053,,I like this location
239105,34.027695,-118.402147,,I like this location
239106,34.030007,-118.414936,,I like this location
239107,34.019835,-118.41455,,I like this location
239108,34.019835,-118.41455,,I like this location
239109,34.021577,-118.411717,,I like this location
239110,34.019123,-118.4097,,I like this location
239113,34.033457,-118.418112,"Popular park, library, day care, and very close to the Metro Station.",I like this location
239114,34.018874,-118.407211,,I like this location
239116,34.030256,-118.421245,"Next to the Trader Joe's, Chase, Sushi place, and donut shop!",I like this location
239117,34.020902,-118.399272,Connectivity along Washington with the local businesses here,I like this location
239118,34.001941,-118.390861,Connection from transit to West LA CC,I like this location
239120,34.01738,-118.427768,"I can't believe no one's suggested this park yet! Doesn't have much of a parking lot, anyway. Make this park more popular!!",I like this location
239121,34.008202,-118.414636,"I am so sick of looking for parking at Tito's Tacos.
Plus, Tito's now supports CicLAvia, after it turned out to be a boon for biz!",I like this location
239122,34.02172,-118.392878,Close to the school and Culver Studio. easily biking distance from Culver Expo Station,I like this location
239123,34.019265,-118.389015,Long stretch of multi-family apartment buildings. near the bike path entrance,I like this location
239124,34.013183,-118.403091,Business community Center and park,I like this location
239125,34.003471,-118.407469,busy commercial district,I like this location
239126,34.008024,-118.397083,near library and bike path entrance,I like this location
239137,34.047184,-118.249927,,I like this location
239138,34.048464,-118.251686,,I like this location
239157,34.000731,-118.427854,,I like this location
239158,34.029118,-118.403864,At the Palms Metro station.,I like this location
239159,34.024636,-118.411374,,I like this location
239160,34.018234,-118.406954,At the Culver Center shopping area.,I like this location
239161,34.027695,-118.411374,,I like this location
239163,34.021222,-118.396354,,I like this location
239278,34.017878,-118.407598,,I like this location
239313,34.120154,-118.321252,,I like this location
239522,34.048001,-118.257394,7th St west of Olive is poorly served considering all of the food/drink establishments on the street and the thousands of office workers between 7th and 6th in this area.,I like this location
239524,34.036942,-118.250442,,I like this location
239527,34.076763,-118.216066,Just a few stations in the core area would connect Lincoln Heights to the broader bike share network.,I like this location
239554,33.979133,-118.038011,,I like this location
239672,34.089346,-118.249798,at baxter / echo park ave intersection. bike station would serve DASH riders and be an alternative to DASH,I like this location
239685,34.083375,-118.338418,"There are several restaurants, shops, and bars in very close proximity to this location. Also, parking in and around melrose is nearly impossible, particularly after 6pm. It'd be great if people could bike here (say maybe from the hollywood/highland station) and around here. ",I like this location
239786,34.083588,-118.348761,"This station would be ideal if paired with two nearby along melrose and others on fairfax for shopping.  Additionally, this could serve as the 'first mile last mile' (if installed with stations near highland/hollywood) for those who commute from this dense neighborhood using the redline - and would encourage shoppers to use the redline.",I like this location
239977,34.095139,-118.300567,This area is too far to walk to subway stations. Having a metro bike would help.,I like this location
239980,34.101749,-118.294859,,I like this location
239982,34.098408,-118.287091,,I like this location
239989,34.039823,-118.343825,,I like this location
239991,34.037084,-118.454547,,I like this location
240533,34.017238,-118.409615,"Great location, right on the corner",I like this location
240835,34.063503,-118.365369,"Bikeshare from home to work would be so, so nice.   Even better if we could get a little bike infrastructure in between!",I like this location
240845,34.097626,-118.327475,Would be great to have a bike station here for trips to/from Amoeba and the Arclight Theatre to the Metro Red Line station,I like this location
240925,34.058099,-118.411074,,I like this location
241278,34.042276,-118.250871,"Santee Village, hundreds of residents within 1 block!",I like this location
241306,34.041636,-118.2513,This is right in the residential core of the Fashion District!,I like this location
241382,33.976606,-118.455019,Surrounded by thousands of apartments ,I like this location
241535,34.033457,-118.418112,"Bike share at libraries, please!!! :-D",I like this location
241536,33.989132,-118.286963,More transportation options for kids getting to school and from school. ,I like this location
241540,34.023498,-118.363051,More transportation options for folks to get to rec centers. ,I like this location
241542,33.979239,-118.441114,This is the Visitors Center for Marina del Rey. Mindano @ Admiralty Way.,I like this location
241547,33.972584,-118.446093,"Fisherman's Village, Marina del Rey",I like this location
241548,33.975538,-118.459396,,I like this location
241549,33.969559,-118.453217,,I like this location
241553,33.976606,-118.454547,,I like this location
241602,34.036017,-118.19242,Close to the Indiana Gold Line station and the El Mercadito which is a Mexican/South American Grand Central Market,I like this location
241633,33.982371,-118.44738,Marina del Rey would be an ideal place for a Metro Bike Share Station - not only for those wanting to use the Marvin Braude Bike Trail but for the local residents who can easier access their Marina amenities without having to get in their car!,I like this location
241673,33.979311,-118.465319,Venice Pier/Washington Square,I like this location
242669,34.03175,-118.457122,,I like this location
242778,33.972584,-118.446093,,I like this location
242779,33.981019,-118.440428,the Waterside shopping center,I like this location
242781,33.981873,-118.458023,mothers beach,I like this location
242782,33.976641,-118.446093,burton chace park,I like this location
242783,33.981659,-118.45592,"public dinghy dock
",I like this location
242784,33.983972,-118.450985,ritz carlton hotel,I like this location
242785,33.980022,-118.446178,Marina del Rey Hotel,I like this location
242787,33.97988,-118.464503,,I like this location
242788,33.967174,-118.453388,,I like this location
242812,34.041245,-118.251729,,I like this location
242813,33.976072,-118.433046,,I like this location
242814,34.081349,-118.220401,I would ride home after taking the gold line to Lincoln/Cypress.,I like this location
242815,34.108216,-118.271513,Hyperion needs a bike lane too.,I like this location
242816,33.962156,-118.373566,I chose this location because it's close to a future metro station. The businesses in the area seem like it would help bring users,I like this location
242817,33.965074,-118.353095,Across from the future Florence/ la brea station. ,I like this location
242942,34.1015,-118.326015,"With bikes in this area, it would make LA Metro a viable option for folks living in the Hollywood Media District. ",I like this location
242943,34.081846,-118.323913,"For people living in south hollywood and the Larchmont Area, having a bike share here would make taking the metro much easier. ",I like this location
243516,34.02236,-118.438754,"Right next to Barrington Plaza, perfect pairing with the pedestrian action here already",I like this location
243550,34.111485,-117.701597,earth day,I like this location
243551,34.107256,-117.704344,earth day,I like this location
243552,34.100114,-117.706747,earth day,I like this location
243553,34.09457,-117.717347,earth day,I like this location
243554,34.095281,-117.717004,earth day,I like this location
243555,34.093895,-117.71769,earth day,I like this location
243556,34.093895,-117.71769,earth day,I like this location
243557,34.093717,-117.716146,earth day,I like this location
243558,34.094428,-117.718291,earth day,I like this location
243559,34.09425,-117.715373,earth day,I like this location
243560,34.0972,-117.733011,earth day,I like this location
243561,34.098373,-117.732496,earth day,I like this location
243562,34.098053,-117.733784,earth day,I like this location
243563,34.105267,-117.729149,earth day,I like this location
243564,34.099083,-117.713442,earth day,I like this location
243565,34.107612,-117.71945,earth day,I like this location
243566,34.107576,-117.721252,earth day,I like this location
243567,34.108855,-117.719536,earth day,I like this location
243576,34.059095,-117.750564,earth day,I like this location
243577,34.058917,-117.751293,earth day,I like this location
243578,34.05849,-117.751808,earth day,I like this location
243579,34.057744,-117.750864,earth day,I like this location
243580,34.05849,-117.751207,earth day,I like this location
243581,34.057744,-117.750864,earth day,I like this location
243582,34.058099,-117.751637,earth day,I like this location
243583,34.058313,-117.750392,earth day,I like this location
243584,34.056215,-117.76288,earth day,I like this location
243585,34.06265,-117.75846,earth day,I like this location
243587,34.075484,-117.736101,earth day,I like this location
243588,34.055362,-117.770691,earth day,I like this location
243589,34.094463,-117.750392,earth day,I like this location
243590,34.093682,-117.750306,earth day,I like this location
243591,34.09361,-117.749534,earth day,I like this location
243592,34.098301,-117.770691,earth day,I like this location
243593,34.111272,-117.761121,earth day,I like this location
243594,34.113546,-117.769189,earth day,I like this location
243601,34.038578,-117.756872,earth day,I like this location
243602,34.034702,-117.757902,earth day,I like this location
243603,34.035235,-117.759233,earth day,I like this location
243604,34.035697,-117.765112,earth day,I like this location
243605,34.029971,-117.760906,earth day,I like this location
243606,34.034168,-117.764554,earth day,I like this location
243607,34.034595,-117.770519,earth day,I like this location
243608,34.040534,-117.797813,earth day,I like this location
243729,34.055077,-118.270397,Great nook here. Dense neighborhood with lofts/ working area. ,I like this location
243731,34.053691,-118.271341,,I like this location
243737,34.028051,-118.519692,"There is a pedestrian undercrossing here, which makes this a popular spot to bike to. There are also a handful of restaurants across PCH from the beach.",I like this location
243739,34.048428,-118.491497,This is the western edge of the part of the San Vicente bike lane within the city of Los Angeles. This would be a convenient place to transfer to a Breeze bike if necessary.,I like this location
243741,34.041814,-118.549304,This is the end of Big Blue Bus line 9.,I like this location
243870,34.068943,-118.233662,"There's a high school, architecture firm and church; plenty of potential daily riders.
Also, connection to the LA historic park from north broadway is nonexistent so biking there would be the best way. Close to Elysian Park too!",I like this location
243877,34.06335,-118.203481,,I like this location
243896,34.115464,-118.157616,,I like this location
243941,34.074488,-118.034792,"El Monte Metrolink station, high density housing next to station, Valley Mall",I like this location
243942,34.010835,-118.308678,,I like this location
243943,34.061975,-118.343954,,I like this location
243952,34.015957,-117.863731,At Walnut Travis station,I like this location
243960,34.059948,-118.417296,,I like this location
244022,34.091016,-118.30061,Many high density apt buildings in this area would benefit from a bike share station to allow easy access to businesses/Metro stops that are just a little too far for average walking distance.,I like this location
244621,34.031892,-118.284044,,I like this location
244622,34.04217,-118.215466,,I like this location
244623,34.037831,-118.218212,,I like this location
244624,34.051771,-118.218727,,I like this location
244667,34.056997,-118.209372,"USC Medical Center Silver Line station, provides connectivity to the Eastside, USC hospital area, Alcazar government facilities (i.e. DPW, Eastlake courthouse), etc.",I like this location
244668,34.020439,-118.243189,"Washington Bl Blue Line Station, direct connection to Arts District/Greyhound Station without having to go to San Pedro Street",I like this location
244686,34.062046,-118.312798,,I like this location
244687,34.058099,-118.411074,,I like this location
244688,34.058099,-118.411074,,I like this location
244692,34.013965,-118.307562,"This is a public park & library, which is a destination for many.",I like this location
244854,34.071076,-118.230314,,I like this location
244878,34.069725,-118.260269,"We need a way to get between DTLA and the other bikeable neighborhoods without bike hubs, like Echo Park.",I like this location
244906,34.068694,-118.263273,This is a great location in Historic Filipino Town to put a bike station next to the bus route and provide access to the Filipino community.,I like this location
244952,33.989203,-118.281384,"Install bike share along the silver line stations through South LA. Funding for bike share came from Express Lanes, which run through South LA. ",I like this location
244953,33.989381,-118.265076,Add bike share along the Slauson Avenue Active Transportation Corridor to ensure more options for use of the investment in bike lanes. ,I like this location
245298,34.115926,-118.141437,Get to work on Mission and Garfield from Metro Gold line,I like this location
245628,34.048706,-118.35348,Pico/ Hauser intersection is too far from the expo line and purple line to use regularly. A bike share at this location would increase metro use. ,I like this location
245634,34.020724,-118.40395,General comment for this area: a bike share station should be placed at each intersection that has a Rapid stop (733).,I like this location
245635,34.028193,-118.385968,Market and large apt .bldg at this location. ,I like this location
245846,33.972406,-118.209457,,I like this location
245847,33.972549,-118.204093,,I like this location
245929,34.021506,-118.278894,Usc,I like this location
246634,34.025099,-118.3779,Hayden Tract is a great candidate for a location as there are lots of people who work around here but not a lot to walk to.  Eastham Dr. connects across National to the bike path.,I like this location
246681,33.995181,-118.395495,It would be awfully nice to serve the Sunkist Park area that is a primary connector between Fox Hills/Culver Crest & the shopping area of Sepulveda,I like this location
246703,34.008202,-118.392105,,I like this location
246716,34.055148,-118.39541,"This is an area that doesn't lie on the normal grid, is mixed with different bus providers (big blue bus/metro) it would be helpful to get people who work in downtown culver or to and from the expo line",I like this location
246845,34.005057,-118.388191,,I like this location
246908,34.04857,-118.242159,"the station on 3rd is scary...cars fly by only feet away, and it's hard street to bike on. I think most users are from the apartment buildings nearby (Ava, Wakaba, Sakura), and it would be much better to place this on San Pedro, where traffic appears to be both lighter and significantly slower. ",I like this location
246928,34.00372,-118.393435,At the intersection of two major roads and will serve the Lindberg Park and Maytime Lane communities.,I like this location
246974,34.007313,-118.412833,,I like this location
247234,34.048677,-118.356872,"Pico is the perfect ""first/last mile"" location, between the Expo and future Purple lines. We have many avid cyclists in our community, as well as plenty of people who work in the neighborhood who commute by bike.",I like this location
247407,33.993829,-118.434205,There is a park here,I like this location
247408,33.991614,-118.419883,Intersection for 4 different bus routes from four different transportation agencies. And you can put it right in front of the Pacific division police station. ,I like this location
247409,34.011902,-118.403735,It would be nice to have the bike share at Veterans Park and also at Seniors Center for Seniors,I like this location
247410,34.029402,-118.449697,Major intersection and big blue bus route stops. ,I like this location
247411,34.090825,-118.313372,Location serves three public schools in a low income community,I like this location
247413,34.028904,-118.383522,"There should definitely be a station at the Helms Bakery complex, preferably along the car-free portion of Helms",I like this location
247414,34.025632,-118.385067,there should be stations at all of the local schools,I like this location
247415,34.013289,-118.409743,there should be stations at all of the local schools,I like this location
247419,33.995715,-118.433905,,I like this location
247421,33.995216,-118.438282,,I like this location
247553,34.022075,-118.40189,Such a dense area it would be great for people to be connected to bikes!,I like this location
247570,34.095068,-118.126287,,I like this location
247571,34.091371,-118.134227,,I like this location
247572,34.080424,-118.077064,,I like this location
247573,34.093113,-118.12706,,I like this location
247574,34.087711,-118.116546,,I like this location
247575,34.077616,-118.265462,close to many restaurants and on a bike lane ,I like this location
247576,34.088137,-118.147016,,I like this location
247590,34.033599,-118.378201,There should be a bike station on La Cienega Ave (between Venice and Washington) given the amount of residents in the area.,I like this location
247591,34.032425,-118.369017,,I like this location
247755,34.107114,-118.135986,Right next to the YMCA and Grocery store. Allows quick access to the Gold Line.,I like this location
247847,34.032817,-118.389831,,I like this location
247888,33.970413,-118.22216,,I like this location
247902,34.032283,-118.390174,Great location with close proximity to transit!,I like this location
248123,33.986143,-118.425021,,I like this location
248293,34.032283,-118.390174,,I like this location
248335,33.987293,-118.412062,"Near a Ballona Creek bike path entrance and a large condominium complex. Would allow nearby residents a great way to get to work, stores, restaurants, and the beach.",I like this location
248873,33.983323,-118.413473,"Near a Ballona Creek bike path entrance and a large condominium complex. Would allow nearby residents a great way to get to work, stores, restaurants, and the beach.",I like this location
248996,34.010017,-118.405452,"Culver Blvd. and Elenda St. Near Culver City High School, new Wende Museum Location and Paddle Tennis Courts.",I like this location
248997,34.004888,-118.409722,There's already a permanent bike pump and toolset at this location along the dedicated bike path in the middle of Culver Blvd,I like this location
248998,33.98294,-118.38614,"Best location on GVC, as it's close to bus stop",I like this location
248999,33.978207,-118.385668,S.H.A.R.E. has steady stream of clients and some can't drive or don't own cars,I like this location
249000,33.988954,-118.381934,Office park home to Antioch University and other tenants and near mega church 3blocks N across Slauson,I like this location
249002,34.010123,-118.404593,,I like this location
249003,33.981802,-118.385711,,I like this location
249004,33.98625,-118.390689,,I like this location
249005,34.021115,-118.377814,,I like this location
249006,34.083517,-118.36627,,I like this location
249007,34.084014,-118.365583,,I like this location
249008,34.075732,-118.376184,,I like this location
249009,34.009376,-118.398628,,I like this location
249023,33.995216,-118.391376,Close to El Rincon Elementary playground that's open to the public during non-school hours. This would provide easy access to playground and Menchie's. ,I like this location
249024,34.018661,-118.402405,The 3 bus drops off on motor Ave and this station would allow commuters to bike to downtown Culver City for work/business. ,I like this location
249038,33.992868,-118.399916,"Site of a park & elementary school - could be a nice Safe Routes to School option (however, Sawtelle/Sepulveda would get more foot traffic/visibility).",I like this location
249040,34.073955,-118.361335,,I like this location
249041,34.053868,-118.35494,,I like this location
249042,34.070969,-118.356142,"Will serve the grove, farmers market, and pan pacific park riders.",I like this location
249043,34.062899,-118.355069,,I like this location
249044,34.040214,-118.463345,,I like this location
249045,34.004076,-118.433518,,I like this location
249134,34.058099,-118.411074,,I like this location
249135,34.023569,-118.393393,One will be needed in the heart of downtown. ,I like this location
249136,34.006708,-118.408198,Good location for th path on Culver without being directly on Sepulveda (which is too hectic),I like this location
249186,34.029474,-118.229542,Now a specialty coffee shop and barber shop in the Arts District. Perfect location for a new set of bikes. ,I like this location
249297,34.027553,-118.386612,,I like this location
249313,34.02798,-118.378458,At Syd Kronethal park at end of MCManus Ave.   easy access to neighborhood. Centrally located and easy access to path to the train. ,I like this location
249316,34.022431,-118.391461,On Van Buren at Lin Howe elementary.  Easy access to promote people to walk or bike kids to school and then grab a bike to go to the train. ,I like this location
249320,34.04409,-118.254819,A huge gap in the system. Why arent there any stations near 8th? This location is very adjacent to thousands of existing and under construction residential units as well as many commercial destinations,I like this location
249321,34.044766,-118.259754,This is right in front of the ralphs. Would be helpful to have the option,I like this location
249341,34.039076,-118.402104,Stations need to be placed in all neighborhoods to be useful to all users who may be bound for those areas.,I like this location
249349,34.026201,-118.390474,,I like this location
249362,34.006993,-118.401074,By the school complex for student and/or employee use,I like this location
249385,33.996889,-118.43133,,I like this location
249423,34.032543,-118.370428,Near Cliffs of Id climbing gym and Metro park & ride lot. Nice short ride between here and the La Cienega/Jefferson Expo station.,I like this location
249430,34.009625,-118.412533,,I like this location
249431,34.018234,-118.406954,,I like this location
249498,34.017096,-118.387985,,I like this location
249640,34.083623,-118.260398,,I like this location
249677,34.032817,-118.374939,from metro station to art-galeries,I like this location
249697,34.020902,-118.358331,,I like this location
250010,34.041992,-118.259668,,I like this location
250044,34.025419,-118.389187,,I like this location
250046,33.97383,-118.205724,We need bike share in Southeast Los Angeles. ,I like this location
250047,33.962939,-118.20508,,I like this location
250050,33.977318,-118.217783,,I like this location
250061,34.019265,-118.389015,La Cienega Arts district/ Washington blvd,I like this location
250062,34.088066,-118.001962,,I like this location
250063,34.092118,-118.026295,,I like this location
250064,34.090981,-118.014407,,I like this location
250065,34.09162,-118.04286,,I like this location
250066,34.090767,-118.04904,,I like this location
250067,34.089523,-118.057323,,I like this location
250068,34.088031,-118.067751,,I like this location
250069,34.091798,-117.994752,access point to san gabriel river trail,I like this location
250070,34.077261,-118.000631,access to san gabriel river trail,I like this location
250071,33.997351,-118.389916,,I like this location
